Candidate_ID,Requisition_ID,Application_Date,Department,Job_Role,Location,Recruitment_Source,Recruiter,Gender,Age,Experience_Years,Education_Level,Expected_Salary_GBP,Screening_Result,Interview_1_Date,Interview_1_Score,Assessment_Score,Interview_2_Date,Interview_2_Score,Offer_Status,Offer_Date,Offered_Salary_GBP,Candidate_Status,Joining_Date,Days_to_Hire,Hiring_Cost_GBP,Offer_Decline_Reason,Probation_Status,Application_Month,Application_Quarter,Salary_Gap_GBP,Is_Hired,Is_Offer_Extended,Is_Offer_Declined,Reached_Interview1,Reached_Interview2,Passed_Screening
CAN04347,REQ-FIN-2505-004,2025-05-03,Finance,Management Accountant,London,LinkedIn,Daniel Evans,Female,39,2.0,A-Level / Equivalent,51000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,211.65,,,2025-05,2025Q2,,0,0,0,0,0,0
CAN04348,REQ-SAL-2602-001,2026-02-17,Sales,Business Development Executive,Edinburgh,Company Careers Page,Jack Wilson,Male,29,3.9,Master's,39500,Passed,2026-03-01,52.0,62.0,,,Not Reached,,,Rejected - Interview/Assessment,,,359.7,,,2026-02,2026Q1,,0,0,0,1,0,1
CAN04349,REQ-FIN-2607-060,2026-07-08,Finance,Finance Analyst,London,Indeed,Daniel Evans,Male,45,2.9,Master's,56500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,198.83,,,2026-07,2026Q3,,0,0,0,0,0,0
CAN04350,REQ-TEC-2601-046,2026-01-31,Technology,Software Engineer,Manchester,Recruitment Agency,Sophie Hughes,Male,23,4.0,Bachelor's,57500,Passed,2026-02-03,78.0,72.0,2026-02-10,56.0,Accepted,2026-02-14,59000.0,Hired,2026-03-21,49.0,1477.18,,Passed,2026-01,2026Q1,1500.0,1,1,0,1,1,1
CAN04351,REQ-SAL-2505-032,2025-05-17,Sales,Business Development Executive,Birmingham,Indeed,Grace Patel,Male,33,5.6,Master's,45500,Passed,2025-05-25,62.0,68.0,,,Not Reached,,,Rejected - Interview/Assessment,,,365.97,,,2025-05,2025Q2,,0,0,0,1,0,1
CAN04352,REQ-TEC-2601-036,2026-01-16,Technology,Software Engineer,London,Indeed,Grace Patel,Male,33,5.6,Professional Qualification,69500,Passed,2026-01-24,60.0,71.0,,,Not Reached,,,Rejected - Interview/Assessment,,,243.39,,,2026-01,2026Q1,,0,0,0,1,0,1
CAN04353,REQ-MAR-2512-064,2025-12-16,Marketing,Digital Marketing Specialist,London,Employee Referral,Sophie Hughes,Non-binary,34,1.0,Master's,45000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,316.69,,,2025-12,2025Q4,,0,0,0,0,0,0
CAN04354,REQ-OPE-2510-074,2025-10-18,Operations,Quality Coordinator,Birmingham,LinkedIn,Jack Wilson,Male,41,5.1,Bachelor's,39000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,278.63,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN04355,REQ-OPE-2510-074,2025-10-17,Operations,Quality Coordinator,Birmingham,LinkedIn,Oliver Bennett,Male,20,0.2,Bachelor's,32000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,177.89,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN04356,REQ-TEC-2504-017,2025-04-06,Technology,Cyber Security Analyst,Liverpool,LinkedIn,Sophie Hughes,Female,31,5.8,Diploma,63000,Passed,2025-04-12,55.0,67.0,,,Not Reached,,,Rejected - Interview/Assessment,,,379.11,,,2025-04,2025Q2,,0,0,0,1,0,1
CAN04357,REQ-OPE-2504-064,2025-04-27,Operations,Operations Executive,Liverpool,Company Careers Page,Grace Patel,Male,22,1.9,Bachelor's,35500,Passed,2025-05-06,41.0,58.0,,,Not Reached,,,Rejected - Interview/Assessment,,,236.08,,,2025-04,2025Q2,,0,0,0,1,0,1
CAN04358,REQ-CUS-2504-016,2025-04-10,Customer Service,Customer Experience Executive,Manchester,Indeed,Oliver Bennett,Female,20,1.0,Bachelor's,29000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,187.22,,,2025-04,2025Q2,,0,0,0,0,0,0
CAN04359,REQ-FIN-2508-015,2025-08-07,Finance,Finance Analyst,Bristol,Indeed,Amelia Carter,Male,31,4.7,Bachelor's,51000,Passed,2025-08-19,78.0,58.0,2025-08-24,48.0,Declined,2025-08-30,50500.0,Offer Declined,,,506.41,Accepted another offer,,2025-08,2025Q3,-500.0,0,1,1,1,1,1
CAN04360,REQ-SAL-2511-055,2025-11-08,Sales,Sales Executive,Leeds,LinkedIn,Jack Wilson,Female,30,1.3,Bachelor's,33000,Passed,2025-11-11,76.0,81.0,2025-11-19,61.0,Not Reached,,,Rejected - Final Interview,,,464.55,,,2025-11,2025Q4,,0,0,0,1,1,1
CAN04361,REQ-CUS-2503-032,2025-03-27,Customer Service,Customer Experience Executive,Manchester,Company Careers Page,Sophie Hughes,Female,34,3.5,Master's,34500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,62.98,,,2025-03,2025Q1,,0,0,0,0,0,0
CAN04362,REQ-TEC-2506-070,2025-06-20,Technology,Software Engineer,Birmingham,Job Fair,Grace Patel,Male,38,0.7,Diploma,51000,Passed,2025-06-25,71.0,38.0,,,Not Reached,,,Rejected - Interview/Assessment,,,423.04,,,2025-06,2025Q2,,0,0,0,1,0,1
CAN04363,REQ-TEC-2505-026,2025-05-31,Technology,Cyber Security Analyst,Liverpool,LinkedIn,Grace Patel,Male,23,2.3,Bachelor's,53500,Passed,2025-06-07,81.0,76.0,2025-06-13,54.0,Not Reached,,,Rejected - Final Interview,,,580.35,,,2025-05,2025Q2,,0,0,0,1,1,1
CAN04364,REQ-CUS-2501-035,2025-01-12,Customer Service,Customer Service Advisor,London,LinkedIn,Jack Wilson,Male,20,1.0,Master's,27500,Passed,2025-01-23,71.0,67.0,,,Not Reached,,,Rejected - Interview/Assessment,,,298.18,,,2025-01,2025Q1,,0,0,0,1,0,1
CAN04365,REQ-HR-2601-047,2026-01-15,HR,L&D Coordinator,Manchester,Recruitment Agency,Grace Patel,Female,44,5.9,Bachelor's,41500,Passed,2026-01-26,80.0,66.0,2026-01-28,65.0,Not Reached,,,Rejected - Final Interview,,,1340.85,,,2026-01,2026Q1,,0,0,0,1,1,1
CAN04366,REQ-CUS-2607-008,2026-07-31,Customer Service,Customer Experience Executive,London,University/Campus,Grace Patel,Female,28,3.9,Bachelor's,34500,Passed,2026-08-11,63.0,76.0,2026-08-21,69.0,Accepted,2026-08-25,36500.0,Hired,2026-09-19,50.0,1112.5,,In Progress,2026-07,2026Q3,2000.0,1,1,0,1,1,1
CAN04367,REQ-CUS-2605-011,2026-05-13,Customer Service,Customer Service Advisor,Bristol,Job Fair,Sophie Hughes,Female,43,6.6,Master's,30000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,309.34,,,2026-05,2026Q2,,0,0,0,0,0,0
CAN04368,REQ-MAR-2507-066,2025-07-05,Marketing,Digital Marketing Specialist,Manchester,University/Campus,Sophie Hughes,Female,35,5.1,A-Level / Equivalent,45500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,238.81,,,2025-07,2025Q3,,0,0,0,0,0,0
CAN04369,REQ-OPE-2510-074,2025-10-15,Operations,Quality Coordinator,Leeds,LinkedIn,Grace Patel,Male,33,4.8,Bachelor's,40000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,194.19,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN04370,REQ-SAL-2510-067,2025-10-21,Sales,Business Development Executive,Leeds,Employee Referral,Sophie Hughes,Female,21,2.0,Diploma,41000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,291.39,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN04371,REQ-SAL-2603-002,2026-03-01,Sales,Business Development Executive,Birmingham,Recruitment Agency,Daniel Evans,Male,27,1.1,Master's,42000,Passed,2026-03-07,56.0,62.0,,,Not Reached,,,Rejected - Interview/Assessment,,,1310.63,,,2026-03,2026Q1,,0,0,0,1,0,1
CAN04372,REQ-OPE-2606-017,2026-06-04,Operations,Operations Executive,London,Indeed,Sophie Hughes,Male,20,1.0,A-Level / Equivalent,37500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,251.25,,,2026-06,2026Q2,,0,0,0,0,0,0
CAN04373,REQ-TEC-2606-079,2026-06-16,Technology,Software Engineer,London,Recruitment Agency,Amelia Carter,Female,20,0.7,Bachelor's,58000,Passed,2026-06-28,55.0,98.0,2026-07-04,47.0,Not Reached,,,Rejected - Final Interview,,,1237.73,,,2026-06,2026Q2,,0,0,0,1,1,1
CAN04374,REQ-TEC-2508-082,2025-08-04,Technology,Cyber Security Analyst,Liverpool,Employee Referral,Daniel Evans,Male,28,5.3,Diploma,64000,Passed,2025-08-15,45.0,59.0,,,Not Reached,,,Rejected - Interview/Assessment,,,364.74,,,2025-08,2025Q3,,0,0,0,1,0,1
CAN04375,REQ-OPE-2607-056,2026-07-12,Operations,Quality Coordinator,Bristol,Indeed,Oliver Bennett,Female,33,3.3,A-Level / Equivalent,42500,Passed,2026-07-19,75.0,69.0,2026-07-25,65.0,Not Reached,,,Rejected - Final Interview,,,314.17,,,2026-07,2026Q3,,0,0,0,1,1,1
CAN04376,REQ-OPE-2502-031,2025-02-05,Operations,Quality Coordinator,Glasgow,Indeed,Amelia Carter,Male,39,2.1,Bachelor's,38500,Passed,2025-02-12,49.0,78.0,,,Not Reached,,,Rejected - Interview/Assessment,,,337.99,,,2025-02,2025Q1,,0,0,0,1,0,1
CAN04377,REQ-TEC-2508-019,2025-08-25,Technology,Product Analyst,Birmingham,Indeed,Amelia Carter,Female,22,3.0,A-Level / Equivalent,45500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,188.93,,,2025-08,2025Q3,,0,0,0,0,0,0
CAN04378,REQ-SAL-2512-063,2025-12-06,Sales,Sales Executive,London,Employee Referral,Oliver Bennett,Male,39,6.4,Diploma,41000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,306.52,,,2025-12,2025Q4,,0,0,0,0,0,0
CAN04379,REQ-TEC-2505-004,2025-05-22,Technology,Product Analyst,London,Recruitment Agency,Jack Wilson,Female,31,1.4,Bachelor's,51500,Passed,2025-06-03,42.0,38.0,,,Not Reached,,,Rejected - Interview/Assessment,,,1166.71,,,2025-05,2025Q2,,0,0,0,1,0,1
CAN04380,REQ-CUS-2502-044,2025-02-08,Customer Service,Customer Service Advisor,Glasgow,Recruitment Agency,Amelia Carter,Female,29,0.4,Bachelor's,24500,Passed,2025-02-15,90.0,61.0,2025-02-21,75.0,Accepted,2025-02-27,26000.0,Hired,2025-03-25,45.0,1876.45,,Passed,2025-02,2025Q1,1500.0,1,1,0,1,1,1
CAN04381,REQ-SAL-2510-013,2025-10-01,Sales,Sales Executive,Bristol,Employee Referral,Daniel Evans,Female,39,4.3,Professional Qualification,38000,Passed,2025-10-04,40.0,97.0,,,Not Reached,,,Rejected - Interview/Assessment,,,587.1,,,2025-10,2025Q4,,0,0,0,1,0,1
CAN04382,REQ-FIN-2510-041,2025-10-15,Finance,Payroll Officer,Leeds,Indeed,Amelia Carter,Male,20,1.0,Bachelor's,33000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,182.36,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN04383,REQ-TEC-2604-049,2026-04-13,Technology,Cyber Security Analyst,London,Indeed,Jack Wilson,Female,33,3.4,Master's,57500,Passed,2026-04-21,57.0,83.0,2026-04-23,52.0,Declined,2026-04-24,57000.0,Offer Declined,,,378.64,Accepted another offer,,2026-04,2026Q2,-500.0,0,1,1,1,1,1
CAN04384,REQ-TEC-2501-031,2025-01-02,Technology,IT Support Engineer,Birmingham,Company Careers Page,Grace Patel,Male,20,1.0,Bachelor's,34500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,111.17,,,2025-01,2025Q1,,0,0,0,0,0,0
CAN04385,REQ-OPE-2601-063,2026-01-02,Operations,Operations Executive,London,Recruitment Agency,Sophie Hughes,Female,40,5.7,Bachelor's,36000,Passed,2026-01-07,71.0,82.0,2026-01-15,73.0,Declined,2026-01-18,38000.0,Offer Declined,,,1324.43,Remote work preference,,2026-01,2026Q1,2000.0,0,1,1,1,1,1
CAN04386,REQ-TEC-2511-078,2025-11-01,Technology,Product Analyst,London,Indeed,Daniel Evans,Female,29,9.2,Master's,65000,Passed,2025-11-07,73.0,84.0,2025-11-17,66.0,Not Reached,,,Rejected - Final Interview,,,336.31,,,2025-11,2025Q4,,0,0,0,1,1,1
CAN04387,REQ-FIN-2508-010,2025-08-11,Finance,Payroll Officer,Glasgow,LinkedIn,Daniel Evans,Male,37,3.0,Diploma,39000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,238.67,,,2025-08,2025Q3,,0,0,0,0,0,0
CAN04388,REQ-OPE-2603-016,2026-03-06,Operations,Quality Coordinator,Bristol,LinkedIn,Jack Wilson,Male,34,4.7,A-Level / Equivalent,42000,Passed,2026-03-14,60.0,63.0,,,Not Reached,,,Rejected - Interview/Assessment,,,289.96,,,2026-03,2026Q1,,0,0,0,1,0,1
CAN04389,REQ-CUS-2502-042,2025-02-27,Customer Service,Customer Service Advisor,Leeds,Indeed,Grace Patel,Female,30,4.0,Diploma,30000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,146.52,,,2025-02,2025Q1,,0,0,0,0,0,0
CAN04390,REQ-FIN-2512-049,2025-12-21,Finance,Management Accountant,Manchester,Company Careers Page,Grace Patel,Male,25,1.3,Bachelor's,54000,Passed,2025-12-30,77.0,63.0,2026-01-03,65.0,Accepted,2026-01-04,54500.0,Hired,2026-02-09,50.0,1007.15,,Passed,2025-12,2025Q4,500.0,1,1,0,1,1,1
CAN04391,REQ-FIN-2503-053,2025-03-14,Finance,Finance Analyst,London,Recruitment Agency,Sophie Hughes,Female,30,3.2,Master's,48000,Passed,2025-03-21,72.0,72.0,2025-03-25,65.0,Accepted,2025-03-27,46500.0,Hired,2025-05-10,57.0,1745.37,,Not Passed,2025-03,2025Q1,-1500.0,1,1,0,1,1,1
CAN04392,REQ-CUS-2501-039,2025-01-22,Customer Service,Customer Experience Executive,Edinburgh,LinkedIn,Sophie Hughes,Female,37,4.1,Bachelor's,35500,Passed,2025-02-03,68.0,65.0,,,Not Reached,,,Rejected - Interview/Assessment,,,438.47,,,2025-01,2025Q1,,0,0,0,1,0,1
CAN04393,REQ-CUS-2606-053,2026-06-24,Customer Service,Customer Experience Executive,Bristol,Indeed,Sophie Hughes,Male,38,5.8,Bachelor's,36000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,232.52,,,2026-06,2026Q2,,0,0,0,0,0,0
CAN04394,REQ-CUS-2607-023,2026-07-23,Customer Service,Customer Service Advisor,Glasgow,LinkedIn,Oliver Bennett,Male,45,6.1,Professional Qualification,29500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,215.78,,,2026-07,2026Q3,,0,0,0,0,0,0
CAN04395,REQ-OPE-2601-019,2026-01-27,Operations,Quality Coordinator,London,Company Careers Page,Sophie Hughes,Female,22,3.0,Diploma,35000,Passed,2026-02-08,50.0,78.0,,,Not Reached,,,Rejected - Interview/Assessment,,,248.73,,,2026-01,2026Q1,,0,0,0,1,0,1
CAN04396,REQ-SAL-2606-013,2026-06-19,Sales,Sales Executive,Manchester,Indeed,Oliver Bennett,Female,34,8.3,Master's,40500,Passed,2026-06-23,67.0,52.0,,,Not Reached,,,Rejected - Interview/Assessment,,,269.58,,,2026-06,2026Q2,,0,0,0,1,0,1
CAN04397,REQ-TEC-2503-015,2025-03-13,Technology,Data Analyst,Glasgow,Indeed,Daniel Evans,Male,31,2.4,Master's,47500,Passed,2025-03-18,56.0,73.0,,,Not Reached,,,Rejected - Interview/Assessment,,,431.27,,,2025-03,2025Q1,,0,0,0,1,0,1
CAN04398,REQ-OPE-2502-017,2025-02-15,Operations,Quality Coordinator,Leeds,LinkedIn,Grace Patel,Female,27,3.6,Bachelor's,38500,Passed,2025-02-25,58.0,68.0,,,Not Reached,,,Rejected - Interview/Assessment,,,377.05,,,2025-02,2025Q1,,0,0,0,1,0,1
CAN04399,REQ-OPE-2505-081,2025-05-13,Operations,Operations Analyst,London,University/Campus,Oliver Bennett,Male,32,1.6,Bachelor's,44000,Passed,2025-05-18,76.0,90.0,2025-05-28,69.0,Accepted,2025-05-31,42000.0,Hired,2025-07-02,50.0,709.27,,Passed,2025-05,2025Q2,-2000.0,1,1,0,1,1,1
CAN04400,REQ-TEC-2603-018,2026-03-25,Technology,Data Analyst,London,LinkedIn,Oliver Bennett,Prefer not to say,35,6.1,Diploma,53000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,236.17,,,2026-03,2026Q1,,0,0,0,0,0,0
CAN04401,REQ-TEC-2507-063,2025-07-08,Technology,Data Analyst,Manchester,LinkedIn,Jack Wilson,Female,29,3.3,Master's,47000,Passed,2025-07-13,84.0,88.0,2025-07-21,59.0,Declined,2025-07-24,45000.0,Offer Declined,,,640.8,Compensation,,2025-07,2025Q3,-2000.0,0,1,1,1,1,1
CAN04402,REQ-MAR-2504-018,2025-04-27,Marketing,Marketing Analyst,Edinburgh,Company Careers Page,Amelia Carter,Female,26,6.6,Bachelor's,44000,Passed,2025-05-09,95.0,81.0,2025-05-17,73.0,Accepted,2025-05-23,42500.0,Hired,2025-06-17,51.0,816.83,,Passed,2025-04,2025Q2,-1500.0,1,1,0,1,1,1
CAN04403,REQ-TEC-2606-019,2026-06-21,Technology,Software Engineer,Bristol,Employee Referral,Sophie Hughes,Male,29,1.9,Master's,59000,Passed,2026-06-29,82.0,79.0,2026-07-06,68.0,Accepted,2026-07-09,53500.0,Hired,2026-07-26,35.0,1000.88,,In Progress,2026-06,2026Q2,-5500.0,1,1,0,1,1,1
CAN04404,REQ-HR-2603-075,2026-03-29,HR,Recruitment Coordinator,London,Employee Referral,Jack Wilson,Prefer not to say,32,8.5,Diploma,39500,Passed,2026-04-07,76.0,69.0,2026-04-09,74.0,Not Reached,,,Rejected - Final Interview,,,710.07,,,2026-03,2026Q1,,0,0,0,1,1,1
CAN04405,REQ-FIN-2501-015,2025-01-30,Finance,Finance Analyst,Birmingham,Company Careers Page,Oliver Bennett,Male,28,7.3,Bachelor's,54000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,187.06,,,2025-01,2025Q1,,0,0,0,0,0,0
CAN04406,REQ-FIN-2602-064,2026-02-11,Finance,Payroll Officer,Leeds,LinkedIn,Grace Patel,Female,34,5.0,Bachelor's,38000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,238.03,,,2026-02,2026Q1,,0,0,0,0,0,0
CAN04407,REQ-FIN-2506-071,2025-06-18,Finance,Payroll Officer,London,Employee Referral,Daniel Evans,Male,41,3.8,Professional Qualification,37500,Passed,2025-06-22,72.0,50.0,,,Not Reached,,,Rejected - Interview/Assessment,,,417.45,,,2025-06,2025Q2,,0,0,0,1,0,1
CAN04408,REQ-OPE-2501-020,2025-01-27,Operations,Operations Executive,Liverpool,Job Fair,Jack Wilson,Prefer not to say,27,5.3,A-Level / Equivalent,41000,Passed,2025-02-07,56.0,51.0,,,Not Reached,,,Rejected - Interview/Assessment,,,500.39,,,2025-01,2025Q1,,0,0,0,1,0,1
CAN04409,REQ-CUS-2509-067,2025-09-06,Customer Service,Customer Service Advisor,Manchester,Company Careers Page,Oliver Bennett,Female,43,2.3,A-Level / Equivalent,23000,Passed,2025-09-18,75.0,75.0,2025-09-28,44.0,Accepted,2025-09-30,23000.0,Hired,2025-11-22,77.0,756.28,,Passed,2025-09,2025Q3,0.0,1,1,0,1,1,1
CAN04410,REQ-CUS-2505-047,2025-05-28,Customer Service,Customer Service Advisor,London,Company Careers Page,Jack Wilson,Female,26,2.0,Diploma,33500,Passed,2025-06-02,58.0,55.0,,,Not Reached,,,Rejected - Interview/Assessment,,,218.32,,,2025-05,2025Q2,,0,0,0,1,0,1
CAN04411,REQ-SAL-2510-008,2025-10-22,Sales,Sales Executive,Glasgow,LinkedIn,Jack Wilson,Male,22,3.0,Bachelor's,37500,Passed,2025-10-27,67.0,70.0,2025-11-02,84.0,Accepted,2025-11-03,38000.0,Hired,2025-12-19,58.0,1069.58,,Passed,2025-10,2025Q4,500.0,1,1,0,1,1,1
CAN04412,REQ-OPE-2508-006,2025-08-01,Operations,Operations Analyst,Bristol,Company Careers Page,Jack Wilson,Male,33,1.6,Bachelor's,41000,Passed,2025-08-05,62.0,80.0,2025-08-11,81.0,Accepted,2025-08-17,42000.0,Hired,2025-09-17,47.0,611.02,,Passed,2025-08,2025Q3,1000.0,1,1,0,1,1,1
CAN04413,REQ-TEC-2503-080,2025-03-13,Technology,Data Analyst,Birmingham,University/Campus,Amelia Carter,Female,33,1.3,Master's,42000,Passed,2025-03-20,59.0,70.0,2025-03-22,70.0,Declined,2025-03-27,42500.0,Offer Declined,,,663.54,Counter-offer from current employer,,2025-03,2025Q1,500.0,0,1,1,1,1,1
CAN04414,REQ-CUS-2509-049,2025-09-02,Customer Service,Customer Experience Executive,Edinburgh,Employee Referral,Amelia Carter,Female,38,7.2,Bachelor's,36000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,303.23,,,2025-09,2025Q3,,0,0,0,0,0,0
CAN04415,REQ-CUS-2604-080,2026-04-12,Customer Service,Customer Experience Executive,Glasgow,LinkedIn,Sophie Hughes,Male,30,1.4,Bachelor's,31000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,189.3,,,2026-04,2026Q2,,0,0,0,0,0,0
CAN04416,REQ-OPE-2601-021,2026-01-21,Operations,Operations Executive,Glasgow,Company Careers Page,Jack Wilson,Female,40,4.0,A-Level / Equivalent,33000,Passed,2026-01-29,67.0,82.0,2026-02-02,60.0,Not Reached,,,Rejected - Final Interview,,,415.69,,,2026-01,2026Q1,,0,0,0,1,1,1
CAN04417,REQ-TEC-2504-021,2025-04-04,Technology,IT Support Engineer,Leeds,Employee Referral,Daniel Evans,Female,47,4.3,Bachelor's,40500,Passed,2025-04-10,39.0,66.0,,,Not Reached,,,Rejected - Interview/Assessment,,,510.55,,,2025-04,2025Q2,,0,0,0,1,0,1
CAN04418,REQ-CUS-2504-039,2025-04-30,Customer Service,Customer Experience Executive,Liverpool,University/Campus,Jack Wilson,Female,30,2.2,Diploma,30000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,246.3,,,2025-04,2025Q2,,0,0,0,0,0,0
CAN04419,REQ-OPE-2501-019,2025-01-16,Operations,Quality Coordinator,Liverpool,Company Careers Page,Grace Patel,Male,22,3.0,Bachelor's,38000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,188.77,,,2025-01,2025Q1,,0,0,0,0,0,0
CAN04420,REQ-CUS-2506-030,2025-06-09,Customer Service,Customer Experience Executive,Manchester,Indeed,Sophie Hughes,Male,52,3.0,Master's,29500,Passed,2025-06-16,59.0,71.0,2025-06-18,78.0,Accepted,2025-06-20,32000.0,Hired,2025-08-01,53.0,935.96,,Passed,2025-06,2025Q2,2500.0,1,1,0,1,1,1
CAN04421,REQ-OPE-2602-006,2026-02-16,Operations,Operations Executive,Manchester,Employee Referral,Daniel Evans,Female,29,3.1,Bachelor's,36500,Passed,2026-02-27,73.0,69.0,2026-03-08,67.0,Declined,2026-03-14,33500.0,Offer Declined,,,635.06,Personal reasons,,2026-02,2026Q1,-3000.0,0,1,1,1,1,1
CAN04422,REQ-SAL-2601-006,2026-01-29,Sales,Sales Executive,London,Indeed,Grace Patel,Male,28,7.3,Master's,41000,Passed,2026-02-08,79.0,62.0,2026-02-16,83.0,Accepted,2026-02-20,43500.0,Hired,2026-04-09,70.0,1065.83,,Passed,2026-01,2026Q1,2500.0,1,1,0,1,1,1
CAN04423,REQ-OPE-2505-035,2025-05-15,Operations,Operations Executive,London,Employee Referral,Jack Wilson,Female,33,3.6,Master's,42500,Passed,2025-05-23,68.0,57.0,,,Not Reached,,,Rejected - Interview/Assessment,,,555.54,,,2025-05,2025Q2,,0,0,0,1,0,1
CAN04424,REQ-HR-2607-050,2026-07-01,HR,L&D Coordinator,London,Employee Referral,Amelia Carter,Female,21,2.0,Bachelor's,36000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,326.95,,,2026-07,2026Q3,,0,0,0,0,0,0
CAN04425,REQ-HR-2512-083,2025-12-18,HR,HR Advisor,Birmingham,Indeed,Amelia Carter,Male,42,5.8,Bachelor's,45000,Passed,2025-12-29,72.0,47.0,,,Not Reached,,,Rejected - Interview/Assessment,,,419.63,,,2025-12,2025Q4,,0,0,0,1,0,1
CAN04426,REQ-TEC-2501-075,2025-01-14,Technology,IT Support Engineer,Leeds,Recruitment Agency,Grace Patel,Male,35,4.7,Diploma,38500,Passed,2025-01-18,37.0,70.0,,,Not Reached,,,Rejected - Interview/Assessment,,,1057.93,,,2025-01,2025Q1,,0,0,0,1,0,1
CAN04427,REQ-HR-2510-074,2025-10-02,HR,HR Advisor,London,Indeed,Daniel Evans,Prefer not to say,20,1.0,A-Level / Equivalent,39000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,173.2,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN04428,REQ-SAL-2509-050,2025-09-30,Sales,Account Manager,Leeds,Company Careers Page,Jack Wilson,Female,26,1.5,Bachelor's,42500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,103.81,,,2025-09,2025Q3,,0,0,0,0,0,0
CAN04429,REQ-HR-2512-051,2025-12-23,HR,Recruitment Coordinator,Glasgow,University/Campus,Oliver Bennett,Female,29,3.8,Bachelor's,32000,Passed,2025-12-31,65.0,47.0,,,Not Reached,,,Rejected - Interview/Assessment,,,431.53,,,2025-12,2025Q4,,0,0,0,1,0,1
CAN04430,REQ-OPE-2508-014,2025-08-31,Operations,Quality Coordinator,Birmingham,LinkedIn,Sophie Hughes,Male,33,2.5,Bachelor's,39500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,256.91,,,2025-08,2025Q3,,0,0,0,0,0,0
CAN04431,REQ-SAL-2508-035,2025-08-07,Sales,Business Development Executive,Edinburgh,Company Careers Page,Jack Wilson,Male,27,5.5,Master's,48000,Passed,2025-08-18,67.0,79.0,2025-08-24,63.0,Accepted,2025-08-27,44500.0,Hired,2025-09-12,36.0,884.85,,Passed,2025-08,2025Q3,-3500.0,1,1,0,1,1,1
CAN04432,REQ-TEC-2511-053,2025-11-26,Technology,Product Analyst,Manchester,Company Careers Page,Jack Wilson,Female,42,7.4,Bachelor's,52500,Passed,2025-12-08,56.0,77.0,2025-12-15,93.0,Accepted,2025-12-17,57000.0,Hired,2026-01-14,49.0,654.8,,Passed,2025-11,2025Q4,4500.0,1,1,0,1,1,1
CAN04433,REQ-SAL-2606-016,2026-06-29,Sales,Account Manager,Birmingham,Employee Referral,Grace Patel,Male,23,4.0,Bachelor's,48000,Passed,2026-07-05,48.0,71.0,,,Not Reached,,,Rejected - Interview/Assessment,,,495.25,,,2026-06,2026Q2,,0,0,0,1,0,1
CAN04434,REQ-SAL-2606-064,2026-06-19,Sales,Business Development Executive,Birmingham,Company Careers Page,Oliver Bennett,Male,40,4.2,Diploma,40500,Passed,2026-06-25,52.0,54.0,,,Not Reached,,,Rejected - Interview/Assessment,,,334.48,,,2026-06,2026Q2,,0,0,0,1,0,1
CAN04435,REQ-SAL-2511-050,2025-11-09,Sales,Business Development Executive,Leeds,University/Campus,Jack Wilson,Female,35,0.9,A-Level / Equivalent,37500,Passed,2025-11-16,57.0,78.0,2025-11-22,77.0,Declined,2025-11-28,39000.0,Offer Declined,,,499.33,Location,,2025-11,2025Q4,1500.0,0,1,1,1,1,1
